,title,skill,address,skillAndExperience
847,"Fullstack Web Developer (Java, NodeJS, ReactJS)","[
Java

, 
NodeJS

, 
ReactJS

]","
KTX Khu B - Đại học Quốc gia TP HCM, KP6, Linh Trung, Thu Duc City, Ho Chi Minh
See map

","

Lương thỏa thuận theo năng lực
Được tham gia đầy đủ các chế độ BHXH-BHYT-BHTN
Tăng lương 1 năm 1 lần
Thưởng tháng 13, du lịch, sinh nhật, hiếu hỉ

"
848,"2 Fullstack Dev (NodeJS, ReactJS)","[
NodeJS

, 
ReactJS

, 
React Native

]","
42 Tu Cuong, Phuong 4, Quan Tan Binh, Ho Chi Minh, Tan Binh, Ho Chi Minh
See map

","
About our recruitment process
Round 1: Technical Test
Round 2: Technical Interview
Round 3: Optional
Benefits
Attractive salary package based on experience and past projects
Hybrid working
Medical benefits and leave benefits
High growth working environment and culture
Young and driven team

"
849,Senior Backend Developer (NodeJS),"[
NodeJS

, 
JavaScript

, 
PHP

]","
43 Hồ Văn Huê, Phu Nhuan, Ho Chi Minh
See map

","
We challenge ourselves every day to find better solutions and better ways to do things. We ask difficult questions and work together to solve them. We believe in doing the right things as well as doing things right. We value honesty, hard work, integrity, and transparency. We are committed to transforming people’s lives, will you join us today?COMPENSATION & BENEFITS
Friendly, flexible, and fun working environment
Very attractive salary based on skills and experience

100% salary during probation period
Premium Health Insurance Package

Performance bonus up to 96 million dong or more in the year
Free office lunch, fruit, coffee, tea, snack bar everyday
Monthly team activity allowance
Full income tax, insurance paid by company (Net Salary)
13th month of salary
Great opportunity for career development
Company trip, team building, monthly party, etc.

"
850,FullStack Developer (NodeJS/ ReactJS/ JavaScript),"[
NodeJS

, 
JavaScript

, 
ReactJS

]","
205/14 Đường Linh Trung, Khu phố 1, Phường Linh Trung, Thu Duc City, Ho Chi Minh
See map

","

Ký Hợp đồng lao động và các chế độ bảo hiểm theo luật lao động
Lương tháng thứ 13, xét tăng lươngKý Hợp đồng lao động và các chế độ bảo hiểm theo luật lao động
Lương tháng thứ 13, xét tăng lương 1 năm 2 lần, nghỉ phép có lương 12 ngày/năm
Được hỗ trợ tham gia Hội thảo, Seminar các khóa đào tạo nâng cao kỹ năng bản thân theo yêu cầu công việc
Giúp nâng cao các kỹ năng, kinh nghiệm lập trình.

"
851,Software Developer (Java/NodeJS/ReactJS),"[
Java

, 
ReactJS

, 
NodeJS

]","
Lầu 2, số 6 Hồ Tùng Mậu, Phường Nguyễn Thái Bình, District 1, Ho Chi Minh
See map

","


Lương theo năng lực: 800 - $1300 + Thưởng KPI năm.
Làm việc tại Q1. TPHCM, từ 8h15 đến 17h, T2 - T6. Nghỉ T7-CN.

Quà tặng dịp sinh nhật, Lễ/Tết…
Chế độ bảo hiểm sức khỏe cao cấp và kiểm tra sức khỏe định kỳ hàng năm.
Được tài trợ chi phí đào tạo, tham gia các hoạt động phát triển nghề nghiệp.
Các hoạt động Teambuilding sôi nổi, Family Day, ...

"
852,Junior Back-End Developer (NodeJS),"[
NodeJS

, 
MySQL

, 
OOP

]","
113/3 Nguyen Van Huong, Thao Dien Ward, Thu Duc City, Ho Chi Minh
See map

","
YOUR REWARDS
Competitive salary package
13th month salary + bonus (based on business performance)
Company trip
Free breakfast & drink weekly, happy hour with meals at the pool
PVI care insurance
Working online:1 day per 2 weeks

Annual leave: 15 days + Sick leave: 6 days 

"
853,"Fullstack Dev (JavaScript, NodeJS, CSS)","[
JavaScript

, 
NodeJS

, 
TypeScript

]","
77 Le Trung Nghia, Tan Binh, Ho Chi Minh
See map

","
Benefits:
Salary review: Twice a year.
PVI Health insurance
Periodic health checks
12 days paid annual leave.
Attractive salary based on skill and experience
Supports Monitor
Annual company trip, birthday gifts, team building
Annual 13th salary and bonus based on performance.
Meal allowance: VND 30,000 / day paid with salary
English class.
Career growth, opportunities for promotion.
Free parking.
Free snacks and drinks

"
854,"Fullstack Dev (NodeJS, Python, ReactJS)","[
NodeJS

, 
Python

, 
ReactJS

]","
Tầng 5, Tòa nhà PJICO, 186 Đường Điện Biên Phủ, Phường Võ Thị Sáu, District 3, Ho Chi Minh
See map

","
When working at Precio you will be part of talented and ambitious, highly skilled development teams in a professional and dynamic working environment. We offer:
Competitive remuneration package
Extensive training program including an education package with trips to Europe (Sweden, Denmark…)
Chance to work onsite in Europe
Company phones and mobile allowance
Flexible time (Working time from Monday to Friday)
13th month salary
14 days of annual leave at the start and 1 more day after each year of service; up to 17 days
Corporate healthcare insurance (health and accident 24/24 insurance, includes family)
Periodical health check-up
Compulsory insurance under Vietnamese Law
Company Trip and many activities every month
English club with foreign teacher
Sponsor sport activities, free fruits, coffee, cocoa, milk, tea...
Extra benefits from Trade Union Fund (Birthday gift, Lunar new year gift, Wedding gift, gift for giving birth …)

"
855,Nodejs Developer (Middle/Senior),"[
NodeJS

, 
Java

]","
59B Le Loi, Hai Chau, Da Nang
See map

","

Work in an international dynamic environment
Provided laptop to work
Performance Review once a year
Premium PVI healthcare insurance, and annual health check-up
Annual leaves: at least 15 days and 20 days for a senior position
Plus 3 wellness days, and 2 Illness days
13th-month salary and senior bonus based on performance 
Gift or allowance for birthdays, weddings, sicknesses, funerals, etc.
English class in-office time
Soft-skills class in-office time
Lunch allowance, light beverage, and snack in the office reboot zone 
Company trip & other team-building activities
Sports clubs & many great activities

"
856,"Senior Web Developer (NodeJS, ReactJS)","[
ReactJS

, 
NodeJS

, 
AWS

]","
Pearl Plaza, Ward 25, Binh Thanh, Ho Chi Minh
See map

","
1. Salary and Benefits

Attractive salary and benefits (Competitive Basic Salary, Lunch allowance, 13th Salary, Additional Bonus, Profit Sharing) and annual salary review.

The 13th month bonus even for joining at the end of the year.

Full-fill package: 100% salary in probation, 100% compulsory insurance covered by the company after the probation.

Premium Healthcare and Mental Healthcare service for you, 100% covered by the company.

Extra bonus per personal events (Wedding, Funeral, Hospitalization, Newborn baby) and very cute baby box for staffs who is going to welcome a new baby angel to the world.
Annual health check, annual flu vaccination.
Annual company trip, monthly fantastic internal events.
Summer vacation (Paid days off and bonus).
Paid leave (12 days/year).
2. Working Environment

Flexible working hours, we work 40 hours per week (Monday-Friday).
International, fun and professional working environment: Working closely with both experienced Vietnamese and foreign experts.
Standing desks if you like, Modern hardware, No dress code, Free drinks (coffee, tea, etc.)

English working environment: Work closely with foreign colleagues on big game development projects.

Internal English/Vietnamese Class full sponsored by the Company with a native teacher during working time.
Training and career development opportunities.
Pet-friendly working space (we have 4 cats and dogs).

Free in-house gym and game room for everyone. We love board games, video games, PS5, ping pong, football tables, and VR games.
Company support for work permits and resident cards for foreign staff.

"
857,Senior Solution Dev Java/NodeJS/ReactJS,"[
ReactJS

, 
NodeJS

, 
Java

]","
7th Floor, Dinh Le Building 1 Dinh Le Street, Ward 13, District 4, Ho Chi Minh
See map

","

High salary from $1200 - $3000, premium healthcare package
Open, transparent and diverse culture worldwide 
Remote working, flexible working hours 
Provide laptop for working
Full insurance coverage, extra medical insurance.
We value your skills and contribution
We offer very competitive salary for our employees.
Annual salary review based on performance and contribution.
13th-month salary.
Festival bonus twice a year
Annual discretionary bonus
We value your growth
Nice and friendly working environment.
Lots of interesting and challenge projects to work on.
Working with smart and straight technical geeks from other countries.
We value your time
We don't value working over-time. Better way to do more work: be productive within your working time and spend the rest of your time with your family.
Flexible working hours and Home office scheme are for everyone.
We value your time
We don't value working over-time. Better way to do more work: be productive within your working time and spend the rest of your time with your family.
Flexible working hours and Home office scheme are for everyone.

"
858,"Backend Developer (Java, NodeJS, Python)","[
Java

, 
Python

, 
NodeJS

]","
Tòa nhà D'Capitale, Trần Duy Hưng, Cau Giay, Ha Noi
See map

","

Làm việc trong môi trường năng động, chuyên nghiệp có nhiều cơ hội thăng tiến.
Cung cấp trang thiết bị đầy đủ để phục vụ công việc.
Được đóng BHXH, BHYT, BHTN.
Được hưởng các chính sách phúc lợi theo quy định của công ty.
Được đào tạo, nâng cao nghiệp vụ thường xuyên.

"
859,"Senior NodeJS Developer (SQL,Javascript)","[
NodeJS

, 
SQL

, 
JavaScript

]","
69 D2, Binh Thanh, Ho Chi Minh
See map

","

A very attractive salary package, 100% salary during probation period
Up to 14th month salary
Sign-in bonus & performance bonus when applicable
Social Insurance on Gross salary
                 Health Insurance                 Social Insurance                 Unemployment Insurance
PTI Premium medical Insurance
14  to 18 annual leave days per year+public holidays
                1 additional annual leave day for each 2 working years
Hybrid working model or full remote (conditions apply)
Annual allowance for personal development training (driver license, yoga, music...)
On-demand professional certification training (PMP, AWS etc...)
Parking fees paid
Free coffee, tea & soft drinks all day long
Monthly event for celebrating birthdays (Dirox Open Coffee)
Relax room with entertainment & amenities for employees (Football, Ping pong table, tv, books, Game consoles)
Annual company trip
Social activities such as team building: movie theater, dinner, bowling, …
Football, badminton club…
Training and online courses will be supported by the company
Great support from talent team and experienced expert from SWAT team and Security team

"
860,"Fullstack Dev ( NodeJS, ReactJS/VueJS)","[
NodeJS

, 
ReactJS

, 
VueJS

]","
Số nhà 18 Ngõ 599 Phạm Văn Đồng, Cổ Nhuế, Bac Tu Liem, Ha Noi
See map

","

Cùng công ty đạt được mục tiêu riêng cá nhân của mình trong hành trình sự nghiệp.
Luôn có các thử thách lớn hơn để chinh phục, giúp bạn phát huy được những năng lực tiềm ẩn.
Một mức lương cạnh tranh, đánh giá đúng năng lực và nhiệt huyết của mỗi người.
Tăng lương 2 lần/năm, có cổ phần cho thành viên cùng chí hướng.
Môi trường trẻ, năng động, mọi người cùng hỗ trợ nhau hết mình và tham gia team building, du lịch hằng năm.
Thưởng tháng lương thứ 13 + thưởng Tết và nhiều giải thưởng các nhân, tập thể khác nhằm ghi nhận nỗ lực đóng góp của bạn cho ShineCommerce.
Cơ hội thăng tiến rõ ràng.
Được đào tạo, dẫn dắt tận tình từ Tech Lead, các trưởng bộ phận vô cùng tận tâm

"
